intel ac_9461_firmware;13
juniper junos 14.2;13
cisco ios_xe 16.5.1;13
cisco ios_xe 16.5.1a;13
cisco ios_xe 16.7.2;13
cisco ios_xe 16.7.3;13
cisco asyncos;13
cisco vedge-100b_firmware;13
qualcomm mdm9655_firmware;13
qualcomm qca2062_firmware;13
qualcomm qca2064_firmware;13
qualcomm qca2065_firmware;13
qualcomm sm6375_firmware;13
qualcomm mdm9230_firmware;13
qualcomm mdm9330_firmware;13
qualcomm mdm9630_firmware;13
qualcomm msm8976sg_firmware;13
dell latitude_5411_firmware;13
dell latitude_5511_firmware;13
schneider-electric evlink_city_evc1s22p4_firmware;13
schneider-electric evlink_city_evc1s7p4_firmware;13
schneider-electric evlink_parking_evw2_firmware;13
schneider-electric evlink_parking_evf2_firmware;13
schneider-electric evlink_parking_ev.2_firmware;13
schneider-electric evlink_smart_wallbox_evb1a_firmware;13
netgear r8300_firmware;13
netgear r8500_firmware;13
netgear ex6250_firmware;13
netgear ex6410_firmware;13
netgear ex6420_firmware;13
netgear ex7320_firmware;13
